Date,D_ANDO,D_IMHA,D_SUDK,D_YENJ,D_GNWE,D_GMBH,D_YEOC,D_HAPC,D_NAMG,D_MIRY
2009-06-10,19.93,3.11,NA,NA,NA,NA,NA,6.11,30.14,2.98
2009-06-11,20.06,3.11,NA,NA,NA,NA,NA,6.01,30.03,3.02
2009-06-12,19.88,8.74,NA,NA,NA,NA,NA,6,30,2.65
2009-06-13,19.91,3.11,NA,NA,NA,NA,NA,6.04,30.07,1.89
2009-06-14,19.82,3.11,NA,NA,NA,NA,NA,6.09,29.73,1.95
2009-06-15,20.05,3.11,NA,NA,NA,NA,NA,6.2,30.06,1.76
2009-06-16,19.85,8.8,NA,NA,NA,NA,NA,6.02,29.99,1.42
2009-06-17,19.96,1.22,NA,NA,NA,NA,NA,6.64,29.98,1.37
2009-06-18,19.86,4.1,NA,NA,NA,NA,NA,6.1,30.07,1.31
2009-06-19,19.9,9.75,NA,NA,NA,NA,NA,6.03,29.97,1.34
2009-06-20,19.94,4.1,NA,NA,NA,NA,NA,6.03,30.11,1.44
2009-06-21,14.71,4.1,NA,NA,NA,NA,NA,6.05,14.34,1.43
2009-06-22,14.88,4.1,NA,NA,NA,NA,NA,6.02,14.96,1.43
2009-06-23,14.94,9.8,NA,NA,NA,NA,NA,6.08,14.95,1.43
2009-06-24,15.02,4.1,NA,NA,NA,NA,NA,6.06,14.93,1.42
2009-06-25,14.92,3.7,NA,NA,NA,NA,NA,5.92,14.99,1.45
2009-06-26,15,7.28,NA,NA,NA,NA,NA,6.03,57.84,1.43
2009-06-27,15.01,3.1,NA,NA,NA,NA,NA,5.92,95.96,1.42
2009-06-28,14.96,3.1,NA,NA,NA,NA,NA,6.02,91.7,1.45
2009-06-29,14.94,7.36,NA,NA,NA,NA,NA,11.38,72.48,1.4
2009-06-30,14.85,3.1,NA,NA,NA,NA,NA,6.08,53.32,1.35
2009-07-01,14.9,3.1,NA,NA,NA,NA,NA,3.03,52.98,1.41
2009-07-02,14.97,3.1,NA,NA,NA,NA,NA,2.97,20.05,1.47
2009-07-03,14.88,3.1,NA,NA,NA,NA,NA,3.03,20.01,1.46
2009-07-04,14.94,8.76,NA,NA,NA,NA,NA,2.99,20.03,1.41
2009-07-05,14.87,3.1,NA,NA,NA,NA,NA,3.08,19.9,1.4
2009-07-06,15.12,3.1,NA,NA,NA,NA,NA,3,56.59,1.47
2009-07-07,15.07,7.75,NA,NA,NA,NA,NA,3.04,156.39,1.55
2009-07-08,14.94,3.1,NA,NA,NA,NA,NA,3.18,620.33,1.49
2009-07-09,14.86,3.1,NA,NA,NA,NA,NA,2.96,911.99,1.51
2009-07-10,14.9,7.8,NA,NA,NA,NA,NA,3.01,207.57,1.95
2009-07-11,14.98,3.1,NA,NA,NA,NA,NA,3.1,234.06,2.74
2009-07-12,15.48,3.1,NA,NA,NA,NA,NA,3.05,366.54,2.72
2009-07-13,14.99,3.18,NA,NA,NA,NA,NA,3.04,391.87,2.69
2009-07-14,14.93,111.97,NA,NA,NA,NA,NA,3.04,297.99,2.7
2009-07-15,14.99,103.86,NA,NA,NA,NA,NA,2.8,375.15,2.66
2009-07-16,14.9,54.95,NA,NA,NA,NA,NA,3.21,NA,2.5
2009-07-17,15.05,78.33,NA,NA,NA,NA,NA,3.04,NA,6.42
2009-07-18,15.02,113.08,NA,NA,NA,NA,NA,3.17,NA,13.94
2009-07-19,13.98,83.83,NA,NA,NA,NA,NA,2.98,387.06,5.11
2009-07-20,14.97,19.31,NA,NA,NA,NA,NA,3.03,147.08,2.52
2009-07-21,14.89,19.49,NA,NA,NA,NA,NA,2.99,166.27,2.55
2009-07-22,14.89,60.11,NA,NA,NA,NA,NA,3.01,79.87,9.31
2009-07-23,15.46,60.39,NA,NA,NA,NA,NA,3.02,78.01,20.2
2009-07-24,14.92,59.03,NA,NA,NA,NA,NA,2.99,77.46,17.52
2009-07-25,14.87,17.08,NA,NA,NA,NA,NA,2.93,76.7,14.68
2009-07-26,14.93,17.09,NA,NA,NA,NA,NA,3.02,76.28,12.18
2009-07-27,14.92,17.02,NA,NA,NA,NA,NA,2.95,75.66,7.97
2009-07-28,15.02,9.08,NA,NA,NA,NA,NA,2.95,75.53,2.52
2009-07-29,14.95,8.96,NA,NA,NA,NA,NA,4.14,152.98,2.49
2009-07-30,14.86,8.98,NA,NA,NA,NA,NA,2.96,284.91,2.53
2009-07-31,14.81,9.2,NA,NA,NA,NA,NA,3.11,293.75,2.53
2009-08-01,15.08,8.94,NA,NA,NA,NA,NA,5.95,167.43,2.49
2009-08-02,14.96,9.13,NA,NA,NA,NA,NA,6.07,76.18,2.49
2009-08-03,14.84,9.07,NA,NA,NA,NA,NA,5.94,76.07,2.47
2009-08-04,14.26,8.64,NA,NA,NA,NA,NA,5.89,76.83,2.5
2009-08-05,15.05,9.06,NA,NA,NA,NA,NA,6.13,35.72,2.52
2009-08-06,15.06,9.14,NA,NA,NA,NA,NA,5.93,76.27,2.5
2009-08-07,14.88,51.43,NA,NA,NA,NA,NA,6.02,145.65,5.71
2009-08-08,14.98,51.01,NA,NA,NA,NA,NA,6.01,290.76,10.45
2009-08-09,14.83,49.37,NA,NA,NA,NA,NA,6.06,288.27,8.14
2009-08-10,14.93,48.86,NA,NA,NA,NA,NA,6.04,176.95,4.82
2009-08-11,15.01,20.04,NA,NA,NA,NA,NA,5.68,87.82,2.49
2009-08-12,15.08,20.14,NA,NA,NA,NA,NA,5.99,38.1,2.51
2009-08-13,14.82,9.19,NA,NA,NA,NA,NA,6.03,33.4,2.46
2009-08-14,14.98,9.19,NA,NA,NA,NA,NA,6,33.04,2.49
2009-08-15,14.9,9.06,NA,NA,NA,NA,NA,5.98,33.03,2.52
2009-08-16,14.79,9.12,NA,NA,NA,NA,NA,5.95,32.97,2.53
2009-08-17,15.09,9.07,NA,NA,NA,NA,NA,5.97,33,2.53
2009-08-18,14.95,9.13,NA,NA,NA,NA,NA,6.26,34.16,2.53
2009-08-19,14.97,9.1,NA,NA,NA,NA,NA,6.02,33.1,2.54
2009-08-20,14.9,9.13,NA,NA,NA,NA,NA,5.88,33.16,2.5
2009-08-21,14.9,9.15,NA,NA,NA,NA,NA,6,32.96,2.5
2009-08-22,14.95,9.05,NA,NA,NA,NA,NA,6.04,32.95,2.49
2009-08-23,14.97,9.11,NA,NA,NA,NA,NA,5.99,33.18,2.48
2009-08-24,15.06,9.23,NA,NA,NA,NA,NA,6,33.13,2.51
2009-08-25,14.98,9.2,NA,NA,NA,NA,NA,5.97,33.14,2.51
2009-08-26,15,9.07,NA,NA,NA,NA,NA,7.43,33.12,2.51
2009-08-27,14.94,9.01,NA,NA,NA,NA,NA,5.96,33.23,2.55
2009-08-28,14.98,8.98,NA,NA,NA,NA,NA,6.01,33.13,2.52
2009-08-29,15,15.13,NA,NA,NA,NA,NA,5.91,33,2.5
2009-08-30,14.93,9.26,NA,NA,NA,NA,NA,5.95,32.96,2.5
2009-08-31,15.19,9.18,NA,NA,NA,NA,NA,5.96,33.14,2.5
2009-09-01,25,8.08,NA,NA,NA,NA,NA,18.03,30.58,2.51
2009-09-02,24.92,10.23,NA,NA,NA,NA,NA,17.86,30.59,2.51
2009-09-03,24.81,10.06,NA,NA,NA,NA,NA,18.07,30.58,2.52
2009-09-04,25.11,10.11,NA,NA,NA,NA,NA,18.05,30.57,2.5
2009-09-05,24.9,10.18,NA,NA,NA,NA,NA,14.08,30.57,2.5
2009-09-06,24.99,10.1,NA,NA,NA,NA,NA,14.36,30.56,2.49
2009-09-07,24.82,10.06,NA,NA,NA,NA,NA,18.05,30.55,2.53
2009-09-08,25.06,10.05,NA,NA,NA,NA,NA,17.96,29.8,2.51
2009-09-09,24.77,10.08,NA,NA,NA,NA,NA,18.16,31.05,2.53
2009-09-10,24.88,10.16,NA,NA,NA,NA,NA,17.96,30.54,2.53
2009-09-11,24.85,10.36,NA,NA,NA,NA,NA,13.18,27.58,2.5
2009-09-12,24.96,7.07,NA,NA,NA,NA,NA,12.96,27.58,2.41
2009-09-13,24.97,7.1,NA,NA,NA,NA,NA,13.01,27.46,2.41
2009-09-14,24.6,6.69,NA,NA,NA,NA,NA,12.99,27.66,2.48
2009-09-15,22.93,7.6,NA,NA,NA,NA,NA,10.32,18.54,1.99
2009-09-16,22.88,4.8,NA,NA,NA,NA,NA,10,18.62,1.49
2009-09-17,22.87,4.8,NA,NA,NA,NA,NA,10,18.59,1.5
2009-09-18,22.79,8.98,NA,NA,NA,NA,NA,10.03,18.59,1.49
2009-09-19,22.81,4.8,NA,NA,NA,NA,NA,10.13,18.7,1.5
2009-09-20,23.01,4.8,NA,NA,NA,NA,NA,10.11,18.61,1.47
2009-09-21,22.85,4.8,NA,NA,NA,NA,NA,10.06,18.6,1.49
2009-09-22,22.93,8.8,NA,NA,NA,NA,NA,10.15,18.64,1.31
2009-09-23,22.81,4.8,NA,NA,NA,NA,NA,10.21,18.56,1.02
2009-09-24,22.98,4.8,NA,NA,NA,NA,NA,10.08,18.57,1.27
2009-09-25,23,8.77,NA,NA,NA,NA,NA,10.08,18.58,1.49
2009-09-26,22.89,4.8,NA,NA,NA,NA,NA,10,18.57,1.5
2009-09-27,22.93,4.8,NA,NA,NA,NA,NA,10.11,18.61,1.52
2009-09-28,22.86,9.02,NA,NA,NA,NA,NA,10.11,18.59,1.51
2009-09-29,17.03,7.67,NA,NA,NA,NA,NA,8.04,11.2,1.42
2009-09-30,17.02,4.8,NA,NA,NA,NA,NA,8.09,11.16,1.28
2009-10-01,16.96,9.16,NA,NA,NA,NA,NA,8.02,11.19,1.29
2009-10-02,17,4.8,NA,NA,NA,NA,NA,8,11.12,1.32
2009-10-03,16.93,4.8,NA,NA,NA,NA,NA,8.14,11.16,1.31
2009-10-04,16.99,4.8,NA,NA,NA,NA,NA,8.13,11.11,1.25
2009-10-05,16.99,4.8,NA,NA,NA,NA,NA,8.16,11.21,1.3
2009-10-06,16.92,8.82,NA,NA,NA,NA,NA,7.98,11.12,1.3
2009-10-07,16.95,4.8,NA,NA,NA,NA,NA,8.07,11.2,1.32
2009-10-08,16.98,4.8,NA,NA,NA,NA,NA,8.14,11.19,1.32
2009-10-09,16.92,8.92,NA,NA,NA,NA,NA,8.14,11.27,1.31
2009-10-10,17.01,4.8,NA,NA,NA,NA,NA,7.98,11.19,1.31
2009-10-11,16.88,4.8,NA,NA,NA,NA,NA,8.03,11.21,1.31
2009-10-12,16.92,4.8,NA,NA,NA,NA,NA,8.08,11.27,1.31
2009-10-13,17.01,9.01,NA,NA,NA,NA,NA,8.05,11.18,1.28
2009-10-14,16.87,4.8,NA,NA,NA,NA,NA,8.08,11.18,1.24
2009-10-15,16.98,4.8,NA,NA,NA,NA,NA,8,11.17,1.25
2009-10-16,16.91,9.09,NA,NA,NA,NA,NA,8.13,11.2,1.21
2009-10-17,17.02,4.8,NA,NA,NA,NA,NA,8.1,11.25,1.19
2009-10-18,16.97,4.8,NA,NA,NA,NA,NA,8.07,11.21,1.2
2009-10-19,16.94,4.8,NA,NA,NA,NA,NA,7.98,11.22,1.23
2009-10-20,17.04,9.14,NA,NA,NA,NA,NA,8.18,11.22,0.52
2009-10-21,17,4.8,NA,NA,NA,NA,NA,8.13,11.26,0.92
2009-10-22,17.03,4.8,NA,NA,NA,NA,NA,8.02,11.14,1.25
2009-10-23,16.88,8.9,NA,NA,NA,NA,NA,8,11.16,1.27
2009-10-24,16.88,4.8,NA,NA,NA,NA,NA,8.01,11.21,1.25
2009-10-25,17.05,4.8,NA,NA,NA,NA,NA,8.09,11.16,1.25
2009-10-26,16.9,4.8,NA,NA,NA,NA,NA,8.06,11.22,1.31
2009-10-27,16.94,9.08,NA,NA,NA,NA,NA,8.01,11.3,1.29
2009-10-28,16.98,4.8,NA,NA,NA,NA,NA,8.06,11.19,1.25
2009-10-29,16.91,4.8,NA,NA,NA,NA,NA,8.06,11.37,1.25
2009-10-30,16.94,9.09,NA,NA,NA,NA,NA,8.05,11.16,1.25
2009-10-31,16.95,4.8,NA,NA,NA,NA,NA,7.83,11.2,1.25
2009-11-01,14.97,4.8,NA,NA,NA,NA,NA,9.83,9.01,1.25
2009-11-02,15.15,4.8,NA,NA,NA,NA,NA,9.9,9.04,1.15
2009-11-03,15.02,9.47,NA,NA,NA,NA,NA,9.71,8.99,1.15
2009-11-04,14.97,4.8,NA,NA,NA,NA,NA,9.66,9,1.19
2009-11-05,15.11,4.8,NA,NA,NA,NA,NA,9.81,8.95,1.25
2009-11-06,15.06,9.59,NA,NA,NA,NA,NA,9.79,9.01,1.25
2009-11-07,15.02,4.8,NA,NA,NA,NA,NA,9.81,8.99,1.25
2009-11-08,15.06,4.8,NA,NA,NA,NA,NA,9.79,8.98,1.23
2009-11-09,14.95,4.8,NA,NA,NA,NA,NA,9.67,8.96,1.13
2009-11-10,14.88,4.8,NA,NA,NA,NA,NA,9.75,9.05,1.2
2009-11-11,15.01,4.8,NA,NA,NA,NA,NA,9.66,8.97,1.2
2009-11-12,15.06,4.8,NA,NA,NA,NA,NA,9.65,8.96,1.2
2009-11-13,15.05,4.8,NA,NA,NA,NA,NA,9.75,8.96,1.19
2009-11-14,14.98,4.8,NA,NA,NA,NA,NA,9.84,8.98,1.2
2009-11-15,14.96,4.8,NA,NA,NA,NA,NA,9.64,8.97,1.21
2009-11-16,14.94,4.8,NA,NA,NA,NA,NA,9.75,9,1.21
2009-11-17,14.93,4.81,NA,NA,NA,NA,NA,9.78,8.97,1.18
2009-11-18,14.98,4.8,NA,NA,NA,NA,NA,9.58,9.04,1.25
2009-11-19,14.98,18.67,NA,NA,NA,NA,NA,9.71,9.08,1.26
2009-11-20,14.94,4.8,NA,NA,NA,NA,NA,9.63,9.01,1.28
2009-11-21,14.84,4.8,NA,NA,NA,NA,NA,9.81,8.97,1.24
2009-11-22,14.98,4.8,NA,NA,NA,NA,NA,9.74,9.75,1.21
2009-11-23,15.04,3.48,NA,NA,NA,NA,NA,9.7,8.87,1.13
2009-11-24,14.93,9.05,NA,NA,NA,NA,NA,9.78,8.92,1.22
2009-11-25,14.97,0.1,NA,NA,NA,NA,NA,9.8,9.03,1.26
2009-11-26,14.96,0.1,NA,NA,NA,NA,NA,9.64,8.98,1.3
2009-11-27,15.02,5.92,NA,NA,NA,NA,NA,9.82,9.14,1.31
2009-11-28,14.99,4.8,NA,NA,NA,NA,NA,9.71,9.13,1.19
2009-11-29,14.9,4.8,NA,NA,NA,NA,NA,9.66,8.98,1.19
2009-11-30,15.05,4.8,NA,NA,NA,NA,NA,9.75,9.01,1.28
2009-12-01,15.93,11.53,NA,NA,NA,NA,NA,8.24,8.01,1.3
2009-12-02,15.94,4.8,NA,NA,NA,NA,NA,8.29,8,1.27
2009-12-03,15.94,4.8,NA,NA,NA,NA,NA,8.19,7.98,1.24
2009-12-04,15.96,11.54,NA,NA,NA,NA,NA,8.31,8.01,1.2
2009-12-05,15.83,4.8,NA,NA,NA,NA,NA,8.2,7.97,1.21
2009-12-06,16.02,4.8,NA,NA,NA,NA,NA,8.21,7.97,1.24
2009-12-07,15.8,4.8,NA,NA,NA,NA,NA,8.25,8.01,1.19
2009-12-08,15.87,11.62,NA,NA,NA,NA,NA,8.27,7.99,1.26
2009-12-09,15.87,4.8,NA,NA,NA,NA,NA,8.17,7.98,1.27
2009-12-10,15.88,4.84,NA,NA,NA,NA,NA,8.2,7.98,1.19
2009-12-11,16.06,11.56,NA,NA,NA,NA,NA,16.21,8.04,1.26
2009-12-12,16.06,4.8,NA,NA,NA,NA,NA,7.98,8,1.24
2009-12-13,15.78,4.8,NA,NA,NA,NA,NA,8.18,8,1.23
2009-12-14,15.91,4.8,NA,NA,NA,NA,NA,8.13,8.03,1.29
2009-12-15,16.2,11.56,NA,NA,NA,NA,NA,8.2,7.99,1.25
2009-12-16,15.85,4.8,NA,NA,NA,NA,NA,8.14,7.98,1.17
2009-12-17,15.83,4.8,NA,NA,NA,NA,NA,8.19,8.06,1.18
2009-12-18,15.9,11.56,NA,NA,NA,NA,NA,8.17,7.97,0.85
2009-12-19,15.88,4.8,NA,NA,NA,NA,NA,8.31,8.02,1.08
2009-12-20,16.02,4.8,NA,NA,NA,NA,NA,8.25,7.99,1.19
2009-12-21,21.94,4.75,NA,NA,NA,NA,NA,10.96,8.02,1.15
2009-12-22,16,11.35,NA,NA,NA,NA,NA,8.12,7.99,0.99
2009-12-23,15.79,4.63,NA,NA,NA,NA,NA,8.32,7.99,1.01
2009-12-24,15.86,11.41,NA,NA,NA,NA,NA,8.21,8.03,1.22
2009-12-25,15.87,4.63,NA,NA,NA,NA,NA,8.22,8.01,1.15
2009-12-26,16.06,4.63,NA,NA,NA,NA,NA,8.26,8.01,1.09
2009-12-27,16,4.63,NA,NA,NA,NA,NA,8.26,7.94,1.14
2009-12-28,15.91,14.68,NA,NA,NA,NA,NA,8.16,7.97,1.15
2009-12-29,15.9,4.63,NA,NA,NA,NA,NA,8.57,8.03,1.15
2009-12-30,16.06,4.62,NA,NA,NA,NA,NA,8.29,7.99,1.11
2009-12-31,16.5,11.36,NA,NA,NA,NA,NA,8.42,7.99,1.1
2010-01-01,16.87,8.27,NA,NA,NA,NA,NA,8.65,8.06,1.13
2010-01-02,16.94,8.27,NA,NA,NA,NA,NA,8.41,7.97,1.15
2010-01-03,16.96,8.21,NA,NA,NA,NA,NA,8.58,7.98,1.18
2010-01-04,17.04,8.32,NA,NA,NA,NA,NA,8.49,7.99,1.14
2010-01-05,16.88,8.26,NA,NA,NA,NA,NA,8.63,7.99,1.12
2010-01-06,16.76,11.51,NA,NA,NA,NA,NA,12.27,7.99,1.14
2010-01-07,16.99,8.38,NA,NA,NA,NA,NA,8.89,7.98,1.18
2010-01-08,16.96,8.23,NA,NA,NA,NA,NA,8.64,8,1.17
2010-01-09,16.94,8.21,NA,NA,NA,NA,NA,8.19,7.99,1.12
2010-01-10,16.86,8.17,NA,NA,NA,NA,NA,8.23,7.99,1.18
2010-01-11,17.12,8.26,NA,NA,NA,NA,NA,8.67,8.14,1.29
2010-01-12,16.87,8.23,NA,NA,NA,NA,NA,8.69,8.05,1.29
2010-01-13,17.06,12.43,NA,NA,NA,NA,NA,9.3,7.98,1.24
2010-01-14,16.96,8.25,NA,NA,NA,NA,NA,9.44,7.99,1.24
2010-01-15,16.98,8.18,NA,NA,NA,NA,NA,8.45,8.02,1.41
2010-01-16,16.7,8.2,NA,NA,NA,NA,NA,8.62,8.03,1.75
2010-01-17,16.97,8.21,NA,NA,NA,NA,NA,8.48,8.06,1.73
2010-01-18,17.11,8.19,NA,NA,NA,NA,NA,8.63,8.04,1.59
2010-01-19,16.88,8.24,NA,NA,NA,NA,NA,8.44,7.98,1.32
2010-01-20,17.05,8.24,NA,NA,NA,NA,NA,8.59,8,1.27
2010-01-21,16.88,8.2,NA,NA,NA,NA,NA,8.54,8.01,1.26
2010-01-22,17.07,8.19,NA,NA,NA,NA,NA,8.56,8.01,1.28
2010-01-23,19.99,8.16,NA,NA,NA,NA,NA,10.5,7.99,1.25
2010-01-24,14,8.23,NA,NA,NA,NA,NA,6.71,8.07,1.17
2010-01-25,16.94,8.31,NA,NA,NA,NA,NA,10.01,7.99,1.18
2010-01-26,16.92,8.22,NA,NA,NA,NA,NA,8.56,7.97,1.2
2010-01-27,17.02,8.54,NA,NA,NA,NA,NA,8.51,7.98,1.16
2010-01-28,16.89,8.12,NA,NA,NA,NA,NA,8.43,7.97,1.2
2010-01-29,20.9,8.29,NA,NA,NA,NA,NA,11.46,8.01,1.21
2010-01-30,14.4,8.21,NA,NA,NA,NA,NA,7.13,8,1.19
2010-01-31,14.97,8.21,NA,NA,NA,NA,NA,9.21,7.97,1.18
2010-02-01,18.02,9.73,NA,NA,NA,NA,NA,11.01,7.97,1.23
2010-02-02,17.97,9.69,NA,NA,NA,NA,NA,15.61,8,1.18
2010-02-03,17.94,9.6,NA,NA,NA,NA,NA,10.96,8.01,1.2
2010-02-04,18.09,9.68,NA,NA,NA,NA,NA,10.98,7.98,1.18
2010-02-05,21.67,9.61,NA,NA,NA,NA,NA,14.1,8.02,1.18
2010-02-06,15.88,9.54,NA,NA,NA,NA,NA,9.64,7.98,1.18
2010-02-07,16.01,9.89,NA,NA,NA,NA,NA,9.55,8.06,1.21
2010-02-08,18,9.7,NA,NA,NA,NA,NA,11.01,7.99,1.2
2010-02-09,18,9.81,NA,NA,NA,NA,NA,11.05,8.01,1.18
2010-02-10,18.21,9.76,NA,NA,NA,NA,NA,11.03,7.98,1.2
2010-02-11,18.06,9.85,NA,NA,NA,NA,NA,11.23,7.97,1.18
2010-02-12,22.49,9.64,NA,NA,NA,NA,NA,14,8.14,1.21
2010-02-13,16.61,9.61,NA,NA,NA,NA,NA,9.61,7.99,1.18
2010-02-14,17.01,9.74,NA,NA,NA,NA,NA,10.25,7.81,1.2
2010-02-15,16.69,9.72,NA,NA,NA,NA,NA,10.11,7.97,1.22
2010-02-16,17.96,9.68,NA,NA,NA,NA,NA,10.95,8,1.23
2010-02-17,17.98,14.47,NA,NA,NA,NA,NA,11.05,8.13,1.21
2010-02-18,18.02,9.84,NA,NA,NA,NA,NA,11.03,7.97,1.18
2010-02-19,21.95,9.67,NA,NA,NA,NA,NA,14.02,8.02,1.24
2010-02-20,16.17,9.65,NA,NA,NA,NA,NA,9.82,7.99,1.18
2010-02-21,15.82,9.67,NA,NA,NA,NA,NA,9.48,8.06,1.2
2010-02-22,18,10.34,NA,NA,NA,NA,NA,11.17,8.01,1.2
2010-02-23,17.99,9.7,NA,NA,NA,NA,NA,10.92,7.99,1.2
2010-02-24,17.9,9.61,NA,NA,NA,NA,NA,11.09,7.98,1.19
2010-02-25,18.02,9.66,NA,NA,NA,NA,NA,11.02,16.29,1.19
2010-02-26,21.96,9.68,NA,NA,NA,NA,NA,14,42.12,1.22
2010-02-27,16.35,9.69,NA,NA,NA,NA,NA,9.67,40.69,1.18
2010-02-28,16.48,9.48,NA,NA,NA,NA,NA,9.62,40.45,1.18
2010-03-01,16.96,13.65,NA,NA,NA,NA,NA,12.81,40.25,1.18
2010-03-02,16.93,13.74,NA,NA,NA,NA,NA,12.9,40.04,1.37
2010-03-03,17.02,13.63,NA,NA,NA,NA,NA,12.9,39.84,1.47
2010-03-04,16.97,13.76,NA,NA,NA,NA,NA,12.95,39.66,1.48
2010-03-05,20.94,13.79,NA,NA,NA,NA,NA,15.72,39.69,1.47
2010-03-06,14.92,13.88,NA,NA,NA,NA,NA,11.32,39.8,1.47
2010-03-07,14.87,13.65,NA,NA,NA,NA,NA,11.34,39.82,1.5
2010-03-08,16.9,13.3,NA,NA,NA,NA,NA,12.96,39.65,1.53
2010-03-09,17.04,13.79,NA,NA,NA,NA,NA,13.11,39.75,1.57
2010-03-10,17.02,13.77,NA,NA,NA,NA,NA,12.93,39.63,1.35
2010-03-11,18.97,18.83,NA,NA,NA,NA,NA,15.02,39.75,2
2010-03-12,22.95,18.73,NA,NA,NA,NA,NA,18.12,39.8,2.25
2010-03-13,17.24,19.08,NA,NA,NA,NA,NA,13.36,39.87,2.38
2010-03-14,17,18.72,NA,NA,NA,NA,NA,13.58,40.02,2.41
2010-03-15,18.92,18.8,NA,NA,NA,NA,NA,15.02,49.92,2.45
2010-03-16,19.01,18.91,NA,NA,NA,NA,NA,15.04,83.23,2.23
2010-03-17,18.97,18.79,NA,NA,NA,NA,NA,14.94,103.57,2.46
2010-03-18,21.87,24.68,NA,NA,NA,NA,NA,14.98,103.82,3.11
2010-03-19,22.08,24.73,NA,NA,NA,NA,NA,14.97,104.48,3.42
2010-03-20,22.56,25.09,NA,NA,NA,NA,NA,15,104.53,3.39
2010-03-21,21.7,24.38,NA,NA,NA,NA,NA,15.21,108.97,3.39
2010-03-22,21.92,24.42,NA,NA,NA,NA,NA,14.99,89.48,3.39
2010-03-23,27.9,24.75,NA,NA,NA,NA,NA,15,73.39,3.39
2010-03-24,28,24.73,NA,NA,NA,NA,NA,15.06,54.86,3.4
2010-03-25,28,24.86,NA,NA,NA,NA,NA,15,41.4,3.41
2010-03-26,27.69,24.7,NA,NA,NA,NA,NA,14.89,41.55,3.37
2010-03-27,27.96,25.01,NA,NA,NA,NA,NA,15.05,41.78,3.39
2010-03-28,27.96,24.59,NA,NA,NA,NA,NA,14.97,42.19,3.42
2010-03-29,42.67,42.02,NA,NA,NA,NA,NA,19.65,42.46,3.42
2010-03-30,41.77,39.49,NA,NA,NA,NA,NA,19.04,42.89,3.42
2010-03-31,42.19,39.76,NA,NA,NA,NA,NA,13.03,43.49,3.42
2010-04-01,42.31,39.75,NA,NA,NA,NA,NA,16.66,43.44,3.45
2010-04-02,39.69,40.06,NA,NA,NA,NA,NA,14.99,44.92,3.49
2010-04-03,41.83,40.11,NA,NA,NA,NA,NA,15.59,46.67,3.48
2010-04-04,41.9,39.68,NA,NA,NA,NA,NA,16.43,46.93,3.48
2010-04-05,41.41,38.69,NA,NA,NA,NA,NA,15.08,44.93,3.48
2010-04-06,40.61,20.17,NA,NA,NA,NA,NA,15.42,49.9,3.48
2010-04-07,41.24,4.61,NA,NA,NA,NA,NA,16.53,40.98,3.47
2010-04-08,41.94,17.58,NA,NA,NA,NA,NA,16.15,48.71,3.47
2010-04-09,42.14,40.03,NA,NA,NA,NA,NA,14.56,80.08,3.47
2010-04-10,40.57,39.62,NA,NA,NA,NA,NA,14.11,80.75,3.48
2010-04-11,41.04,39.77,NA,NA,NA,NA,NA,17.36,81.88,3.42
2010-04-12,41.88,39.71,NA,NA,NA,NA,NA,17.56,82.51,3.41
2010-04-13,41.04,39.93,NA,NA,NA,NA,NA,15.08,83.89,3.41
2010-04-14,41.97,39.83,NA,NA,NA,NA,NA,16.09,85.18,3.45
2010-04-15,40.33,39.3,NA,NA,NA,NA,NA,16.16,86.6,3.2
2010-04-16,41.95,39.49,NA,NA,NA,NA,NA,15.8,45.52,3.44
2010-04-17,42.24,39.21,NA,0,NA,NA,NA,15.35,45.99,3.46
2010-04-18,41.56,40.29,NA,0,NA,NA,NA,16.14,46.07,3.48
2010-04-19,42.32,37.56,NA,0,NA,NA,NA,16.66,42.93,3.48
2010-04-20,42.1,35.14,NA,0,NA,NA,NA,17.54,45.15,3.48
2010-04-21,41.35,22.03,NA,0,NA,NA,NA,14.99,36.26,3.47
2010-04-22,40.72,21.41,NA,0,NA,NA,NA,14.99,30.31,2.73
2010-04-23,38.81,24.42,NA,0,NA,NA,NA,14.97,30.15,2.18
2010-04-24,42.07,24.52,NA,0,NA,NA,NA,15.01,30.43,2.17
2010-04-25,42.05,24.4,NA,0,NA,NA,NA,15.03,29.97,2.21
2010-04-26,40.04,24.44,NA,0,NA,NA,NA,14.96,34.56,2.13
2010-04-27,40.69,24.57,NA,0,NA,NA,NA,15.03,62.3,1.95
2010-04-28,41.18,24.49,NA,0,NA,NA,NA,14.91,80.16,1.63
2010-04-29,42.08,24.5,NA,0,0,NA,NA,15.03,79.17,1.68
2010-04-30,39.41,24.44,NA,0,0,NA,NA,13.88,78.74,1.67
2010-05-01,41.7,15.63,NA,0,0,NA,NA,15.3,78.46,1.64
2010-05-02,42.01,15.59,NA,0,0,NA,NA,13.63,79.2,1.64
2010-05-03,42.14,15.42,NA,0,0,NA,NA,15.08,79.5,1.69
2010-05-04,38.54,15.4,NA,0,0,NA,NA,15.51,80.33,1.99
2010-05-05,41.02,15.34,NA,0,0,NA,NA,15.12,80.86,2.8
2010-05-06,42.27,15.27,NA,0,0,NA,NA,15.07,81.7,2.84
2010-05-07,42.34,15.35,NA,0,0,NA,NA,15.28,81.94,2.84
2010-05-08,40.07,24.72,NA,0,0,NA,NA,15.97,83.15,2.83
2010-05-09,41.24,24.28,NA,0,0,NA,NA,15.18,84.19,2.84
