No,구역,시설타입,지역(시·군·구),소재지,시설명(500㎥/일이상/미만),시설용량(500㎥/일이상/미만),시설용량_생물학적,시설용량_고도,유입하수량(500㎥/일이상/미만),유입하수량_생물학적,유입하수량_고도,처리량(500㎥/일이상/미만),처리량_고도,유입하수량_생물학적,유입하수량_고도,유입(원수)BOD,방류BOD,유입(원수)COD,방류COD,유입(원수)T-N,방류T-N,유입(원수)T-P,방류T-P,유입총대장균군,방류총대장균군,처리효율(%),처리부하량(kg/BOD/D),처리방법,적용신기술,연계처리량(㎥/일)(500㎥/일이상/미만)_분뇨,연계처리량(㎥/일)(501㎥/일이상/미만)_축산,연계처리량(㎥/일)(502㎥/일이상/미만)_침출수,연계처리량(㎥/일)(503㎥/일이상/미만)_기타,Date,가동개시일,사업비(백만원),운영주체(자체/공기업/민간위탁),위탁업체명,위탁비용(백만원/년),위탁계약기간,위탁범위,방류수소독방법(염소,자외선,오존등),방류수역_지류,방류수역_본류,방류수역_수계,방류수역_지역구분,고도처리율(%),재생에너지이용율(%),연간총전력사용량(㎾h/년),하수처리량당CO2배출량(kgCO2/㎥),경도,위도,상태
31,1,마을,경상북도 김천시,경상북도 김천시 증산면 평촌리 219,장평마을,48,,48,22,,22,22,,,22,80.3,3.2,57.5,6.1,20.505,7.611,2.615,1.585,49708,152,96,1.7,변형회분식활성슬러지법,,,,,,1998-05-01,,240,민간위탁,"김천그린화경㈜,㈜티에스케이워터",20,08.1~'27.12,하수처리장,자외선,대가천,낙동강,낙동강,III지역,100,,7885,167,128.021558058785,35.8976717114426,정좌표
32,1,마을,경상북도 김천시,경상북도 김천시 개령면 남전리 1068-68,남밭마을,35,,35,23,,23,23,,,23,89.4,4.7,62,8.8,21.289,15.309,2.811,1.605,56642,259,94.7,1.9,CNR,,,,,,1999-09-01,,125,민간위탁,"김천그린화경㈜,㈜티에스케이워터",15,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,55205,1144,128.194101543936,36.1866081931278,정좌표
33,1,마을,경상북도 김천시,경상북도 김천시 농소면 신촌리 537-1,싸리미마을,20,,20,12,,12,12,,,12,118.5,3.3,76,8.4,30.305,14.971,4.066,1.649,73666,152,97.2,1.4,호기성침전지형,,,,,,1999-06-01,,88,민간위탁,"김천그린화경㈜,㈜티에스케이워터",10,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,4341,172,128.169379725901,36.1356329263336,정좌표
34,1,마을,경상북도 김천시,경상북도 김천시 감천면 금송리 342,대방마을,30,,30,19,,19,19,,,19,140.1,1.4,96.5,6.7,32.5,19.951,4.493,2.51,61958,3,99,2.6,KSMBR,,,,,,1999-04-01,,577,민간위탁,"김천그린화경㈜,㈜티에스케이워터",20,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,51889,1280,128.136150276901,36.0859110399751,정좌표
35,1,마을,경상북도 김천시,경상북도 김천시 감천면 광기리 967-5,전동마을,30,,30,13,,13,13,,,13,83.9,1.7,50.1,5.3,26.803,20.914,3.203,2.054,36333,8,98,1.1,KSMBR,,,,,,2009-05-01,,244,민간위탁,"김천그린화경㈜,㈜티에스케이워터",13,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,41192,1433,128.126640992462,36.0770648933631,정좌표
36,1,마을,경상북도 김천시,경상북도 김천시 구성면 미평리 828-12,지례마을,350,,350,220,,220,220,,,220,287.8,4.1,210.8,8.9,40.177,9.112,6.49,0.344,111118,76,98.6,62.4,KNR,,,,,,2007-12-30,,5807,민간위탁,"김천그린화경㈜,㈜티에스케이워터",145,08.1~'27.12,하수처리장,자외선,감천,낙동강,낙동강,III지역,100,,188022,399,128.032902322798,36.006806305395,정좌표
37,1,마을,경상북도 김천시,경상북도 김천시 대덕면 가례리 455-2,가례마을,30,,30,17,,17,17,,,17,86.3,1.1,58.9,6,31.458,22.089,3.651,2.737,35125,3,98.7,1.4,MEMSYS,,,,,,2009-06-01,,347,민간위탁,"김천그린화경㈜,㈜티에스케이워터",13,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,38766,1095,127.988113709818,35.9494303300103,정좌표
38,1,마을,경상북도 김천시,경상북도 김천시 어모면 덕마리 262,덕마마을,30,,30,13,,13,13,,,13,92,4.3,61,10.2,34.245,18.253,3.392,1.523,37833,239,95.3,1.1,KDHST,,,,,,2001-12-20,,104,민간위탁,"김천그린화경㈜,㈜티에스케이워터",13,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,14079,513,128.126527487162,36.1993034430597,정좌표
39,1,마을,경상북도 김천시,경상북도 김천시 어모면 덕마리 564-1,갈마마을,35,,35,7,,7,7,,,7,116.4,2.5,66.7,6.6,37.214,17.355,4.123,1.476,39750,82,97.9,0.8,변형회분식활성슬러지,,,,,,2003-06-18,,89,민간위탁,"김천그린화경㈜,㈜티에스케이워터",15,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,4172,266,128.119623535866,36.1920854628584,정좌표
40,1,마을,경상북도 김천시,경상북도 김천시 감천면 용호리 566-1,매화마을,35,,35,12,,12,12,,,12,88.5,1,51.1,5.6,25.724,18.205,3.168,2.173,55666,8,98.9,1,MEMSYS,,,,,,2009-01-17,,201,민간위탁,"김천그린화경㈜,㈜티에스케이워터",12,08.1~'27.12,하수처리장,,감천,낙동강,낙동강,III지역,100,,30560,1218,128.12721574296,36.0424091205904,정좌표
